Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Mean Sea Level Pressure  [MSL];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;07;19;14;00;34.47;999.90;4.32;90.00
2019;07;19;15;00;35.26;999.50;6.41;128.16
2019;07;19;16;00;35.22;999.20;7.49;144.78
2019;07;19;17;00;34.77;999.20;7.10;149.53
2019;07;19;18;00;33.97;999.70;7.64;135.00
2019;07;19;19;00;32.30;1000.70;7.99;125.84
2019;07;19;20;00;31.22;1000.80;9.39;122.47
2019;07;19;21;00;30.33;1001.70;10.99;121.61
2019;07;19;22;00;29.82;1002.20;8.89;121.76
2019;07;19;23;00;29.50;1002.90;8.22;118.81
2019;07;20;00;00;28.81;1003.00;6.95;111.25
2019;07;20;01;00;28.35;1002.20;6.29;103.24
2019;07;20;02;00;28.20;1001.20;5.40;90.00
2019;07;20;03;00;28.30;1000.90;5.76;90.00
2019;07;20;04;00;28.11;1001.30;5.41;86.19
2019;07;20;05;00;27.98;1002.10;5.45;82.41
2019;07;20;06;00;28.14;1002.80;5.45;82.41
2019;07;20;07;00;28.93;1002.60;7.34;101.31
2019;07;20;08;00;28.91;1003.10;10.16;112.93
2019;07;20;09;00;28.78;1003.80;9.42;136.55
2019;07;20;10;00;29.03;1004.20;8.40;136.74
2019;07;20;11;00;29.74;1003.40;8.22;118.81
2019;07;20;12;00;30.34;1002.90;8.70;114.44
2019;07;20;13;00;30.93;1002.50;8.09;122.28
2019;07;20;14;00;31.27;1002.00;8.44;129.81
2019;07;20;15;00;31.64;1002.00;10.23;140.71
2019;07;20;16;00;31.71;1001.70;8.89;148.24
2019;07;20;17;00;31.34;1001.70;9.02;151.39
2019;07;20;18;00;30.88;1002.00;8.89;148.24
2019;07;20;19;00;30.58;1003.10;10.01;127.69
2019;07;20;20;00;29.82;1003.90;9.45;130.36
2019;07;20;21;00;29.42;1004.50;6.41;128.16
2019;07;20;22;00;29.01;1004.20;4.69;122.47
2019;07;20;23;00;28.69;1004.20;4.51;118.61
2019;07;21;00;00;28.38;1004.20;4.21;109.98
2019;07;21;01;00;28.02;1003.10;5.45;97.59
2019;07;21;02;00;27.38;1003.00;6.21;100.01
2019;07;21;03;00;26.95;1002.90;5.41;93.81
2019;07;21;04;00;26.59;1002.90;5.41;93.81
2019;07;21;05;00;26.55;1003.00;5.05;94.09
2019;07;21;06;00;27.32;1003.70;5.35;109.65
2019;07;21;07;00;28.67;1004.40;7.64;135.00
2019;07;21;08;00;29.02;1004.70;10.50;149.04
2019;07;21;09;00;29.18;1004.80;10.32;150.75
2019;07;21;10;00;30.50;1004.30;11.49;147.80
2019;07;21;11;00;30.31;1004.10;11.77;156.57
2019;07;21;12;00;30.56;1003.80;11.28;163.30
2019;07;21;13;00;32.16;1003.30;9.66;153.43
2019;07;21;14;00;33.05;1002.60;9.98;154.36
2019;07;21;15;00;32.21;1002.30;10.70;160.35
2019;07;21;16;00;32.12;1002.20;9.69;164.93
2019;07;21;17;00;31.78;1002.00;9.11;161.57
2019;07;21;18;00;31.60;1002.60;8.89;158.63
2019;07;21;19;00;30.01;1002.50;7.42;140.91
2019;07;21;20;00;29.37;1003.10;7.90;133.15
2019;07;21;21;00;28.94;1004.60;7.39;133.03
2019;07;21;22;00;28.52;1005.40;7.15;130.91
2019;07;21;23;00;28.12;1004.70;6.13;130.24
2019;07;22;00;00;27.79;1004.00;5.50;121.61
2019;07;22;01;00;27.52;1003.30;5.69;108.43
2019;07;22;02;00;27.02;1002.80;5.51;101.31
2019;07;22;03;00;26.99;1002.70;4.80;102.99
2019;07;22;04;00;27.16;1002.60;5.15;102.09
2019;07;22;05;00;26.38;1002.50;5.69;108.43
2019;07;22;06;00;27.01;1002.90;5.63;116.57
2019;07;22;07;00;27.75;1003.30;6.70;126.25
2019;07;22;08;00;28.69;1003.20;9.02;151.39
2019;07;22;09;00;28.99;1003.70;10.83;164.58
2019;07;22;10;00;30.45;1003.30;10.03;158.96
2019;07;22;11;00;30.16;1003.20;11.04;160.97
2019;07;22;12;00;30.26;1002.40;10.59;162.18
2019;07;22;13;00;30.62;1001.80;11.01;168.69
2019;07;22;14;00;30.93;1001.20;10.59;170.22
2019;07;22;15;00;30.73;1001.20;10.54;172.15
2019;07;22;16;00;30.65;1000.90;10.59;170.22
2019;07;22;17;00;31.26;1000.70;10.74;166.43
2019;07;22;18;00;30.55;1001.00;9.11;161.57
2019;07;22;19;00;29.21;1002.30;11.97;133.78
2019;07;22;20;00;28.70;1002.80;12.48;136.17
2019;07;22;21;00;28.28;1003.50;12.03;141.07
2019;07;22;22;00;27.92;1003.10;9.45;139.64
2019;07;22;23;00;27.72;1003.30;7.13;135.00
2019;07;23;00;00;27.49;1003.20;6.13;130.24
2019;07;23;01;00;27.53;1002.30;5.69;124.70
2019;07;23;02;00;27.52;1000.80;4.21;109.98
2019;07;23;03;00;27.47;1000.70;5.24;105.95
2019;07;23;04;00;27.38;1000.70;5.48;113.20
2019;07;23;05;00;26.86;1000.80;4.80;102.99
2019;07;23;06;00;27.43;1001.10;5.77;93.58
2019;07;23;07;00;29.08;1001.20;7.24;116.57
2019;07;23;08;00;28.83;1002.20;3.67;191.31
2019;07;23;09;00;30.23;1001.90;4.68;202.62
2019;07;23;10;00;30.78;1001.00;5.96;205.02
2019;07;23;11;00;31.48;1000.50;4.80;192.99
2019;07;23;12;00;31.58;999.80;3.67;168.69
2019;07;23;13;00;32.49;999.20;5.19;146.31
2019;07;23;14;00;31.85;999.40;5.35;137.73
2019;07;23;15;00;31.71;999.10;6.13;139.76
2019;07;23;16;00;31.51;999.10;7.15;139.09
2019;07;23;17;00;31.07;999.90;8.16;138.58
2019;07;23;18;00;30.65;1000.30;6.41;128.16
2019;07;23;19;00;29.78;1001.30;7.41;119.05
2019;07;23;20;00;29.41;1001.50;5.50;121.61
2019;07;23;21;00;29.08;1002.10;5.59;104.93
2019;07;23;22;00;29.10;1002.20;5.24;105.95
2019;07;23;23;00;29.29;1002.60;4.55;108.43
2019;07;24;00;00;29.00;1002.00;4.10;105.26
2019;07;24;01;00;28.72;1001.80;3.60;90.00
2019;07;24;02;00;28.37;1000.90;3.22;63.43
2019;07;24;03;00;28.16;1000.60;3.32;49.40
2019;07;24;04;00;27.98;1000.80;3.40;32.01
2019;07;24;05;00;27.81;1001.10;4.02;26.57
2019;07;24;06;00;28.11;1001.60;4.02;26.57
2019;07;24;07;00;29.56;1002.50;4.10;37.87
2019;07;24;08;00;29.69;1002.90;5.59;75.07
2019;07;24;09;00;30.46;1003.20;4.33;85.24
2019;07;24;10;00;30.41;1002.90;2.55;98.13
2019;07;24;11;00;30.76;1003.10;2.10;59.04
2019;07;24;12;00;30.78;1002.60;3.32;49.40
2019;07;24;13;00;30.59;1001.90;3.89;56.31
2019;07;24;14;00;30.45;1002.00;4.21;70.02
2019;07;24;15;00;30.02;1002.30;2.88;90.00
2019;07;24;16;00;29.86;1002.10;1.61;116.57
2019;07;24;17;00;30.37;1002.20;1.80;90.00
2019;07;24;18;00;29.84;1002.70;2.31;51.34
2019;07;24;19;00;28.70;1003.20;2.28;18.43
2019;07;24;20;00;28.53;1003.80;5.45;97.59
2019;07;24;21;00;28.51;1004.60;5.40;90.00
2019;07;24;22;00;28.63;1005.00;5.04;90.00
2019;07;24;23;00;29.01;1005.30;4.74;81.25
2019;07;25;00;00;28.88;1005.10;4.80;77.01
2019;07;25;01;00;28.49;1004.90;4.55;71.57
2019;07;25;02;00;28.14;1004.40;4.39;55.01
2019;07;25;03;00;28.14;1004.30;4.20;59.04
2019;07;25;04;00;27.94;1004.50;4.51;61.39
2019;07;25;05;00;27.78;1004.60;4.35;65.56
2019;07;25;06;00;27.71;1004.50;3.89;56.31
2019;07;25;07;00;28.00;1005.20;3.83;41.19
2019;07;25;08;00;28.59;1005.80;5.82;68.20
2019;07;25;09;00;29.61;1006.00;5.96;64.98
2019;07;25;10;00;30.04;1005.20;7.56;90.00
2019;07;25;11;00;30.46;1005.00;6.84;90.00
2019;07;25;12;00;30.21;1004.30;6.48;90.00
2019;07;25;13;00;30.14;1004.30;5.09;98.13
2019;07;25;14;00;30.01;1003.70;4.21;109.98
2019;07;25;15;00;29.86;1003.90;4.39;124.99
2019;07;25;16;00;29.38;1004.10;3.10;125.54
2019;07;25;17;00;29.26;1004.50;2.60;123.69
2019;07;25;18;00;29.21;1004.60;1.14;161.57
2019;07;25;19;00;28.67;1004.70;0.36;180.00
2019;07;25;20;00;28.45;1005.00;4.07;135.00
2019;07;25;21;00;28.31;1005.50;3.89;123.69
2019;07;25;22;00;27.86;1006.10;5.63;116.57
2019;07;25;23;00;27.95;1006.40;4.35;114.44
2019;07;26;00;00;27.69;1005.40;4.10;105.26
2019;07;26;01;00;27.58;1005.40;5.05;94.09
2019;07;26;02;00;27.28;1005.00;5.05;85.91
2019;07;26;03;00;27.20;1004.70;5.09;81.87
2019;07;26;04;00;27.19;1004.90;4.38;80.54
2019;07;26;05;00;26.92;1004.50;3.22;63.43
2019;07;26;06;00;27.04;1003.90;3.60;53.13
2019;07;26;07;00;28.37;1004.80;3.88;68.20
2019;07;26;08;00;28.74;1005.10;3.71;60.95
2019;07;26;09;00;29.74;1006.00;3.96;90.00
2019;07;26;10;00;29.47;1006.00;5.35;109.65
2019;07;26;11;00;29.77;1005.40;5.96;115.02
2019;07;26;12;00;29.82;1004.60;4.39;124.99
2019;07;26;13;00;31.17;1003.60;2.04;135.00
2019;07;26;14;00;30.56;1003.90;2.74;156.80
2019;07;26;15;00;31.48;1003.10;5.05;175.91
2019;07;26;16;00;31.83;1003.00;5.77;183.58
2019;07;26;17;00;31.79;1003.10;4.69;184.40
2019;07;26;18;00;31.29;1003.00;5.04;180.00
2019;07;26;19;00;30.43;1003.10;3.96;180.00
2019;07;26;20;00;29.64;1003.60;7.20;143.13
2019;07;26;21;00;28.84;1004.10;6.13;130.24
2019;07;26;22;00;28.05;1004.70;5.69;124.70
2019;07;26;23;00;27.40;1005.30;5.50;121.61
2019;07;27;00;00;26.97;1004.50;5.59;104.93
2019;07;27;01;00;26.58;1003.70;5.41;93.81
2019;07;27;02;00;26.31;1003.30;4.69;94.40
2019;07;27;03;00;26.10;1003.10;4.33;85.24
2019;07;27;04;00;25.86;1003.00;4.10;74.74
2019;07;27;05;00;25.65;1003.30;4.51;61.39
2019;07;27;06;00;26.04;1003.50;3.83;41.19
2019;07;27;07;00;28.23;1003.60;3.88;68.20
2019;07;27;08;00;28.95;1004.90;2.41;63.43
2019;07;27;09;00;30.27;1005.50;1.94;111.80
2019;07;27;10;00;30.04;1005.30;4.38;170.54
2019;07;27;11;00;31.38;1004.30;4.68;180.00
2019;07;27;12;00;32.76;1003.10;5.82;201.80
2019;07;27;13;00;33.68;1002.50;6.12;208.07
2019;07;27;14;00;34.23;1001.70;6.13;220.24
2019;07;27;15;00;34.52;1001.10;6.13;220.24
2019;07;27;16;00;34.51;1000.80;5.00;210.26
2019;07;27;17;00;34.23;1000.90;5.40;180.00
2019;07;27;18;00;33.59;1001.50;7.97;161.57
2019;07;27;19;00;32.25;1001.80;7.73;152.24
2019;07;27;20;00;30.78;1002.80;8.21;142.13
2019;07;27;21;00;29.60;1003.60;6.49;146.31
2019;07;27;22;00;28.68;1004.60;5.86;137.49
2019;07;27;23;00;27.95;1005.20;5.35;137.73
2019;07;28;00;00;27.45;1004.40;4.61;128.66
2019;07;28;01;00;27.08;1004.00;4.35;114.44
2019;07;28;02;00;26.88;1003.60;4.55;108.43
2019;07;28;03;00;26.42;1003.50;5.45;97.59
2019;07;28;04;00;26.53;1003.70;5.76;90.00
2019;07;28;05;00;26.06;1004.20;5.76;90.00
2019;07;28;06;00;26.54;1004.50;4.68;90.00
2019;07;28;07;00;28.08;1004.30;5.45;97.59
2019;07;28;08;00;28.89;1005.40;4.69;85.60
2019;07;28;09;00;29.08;1005.90;5.94;104.04
2019;07;28;10;00;29.65;1005.20;7.42;140.91
2019;07;28;11;00;31.72;1005.10;7.75;158.20
2019;07;28;12;00;32.74;1003.80;8.29;182.49
2019;07;28;13;00;33.57;1002.60;9.11;198.43
2019;07;28;14;00;34.17;1002.20;9.79;197.10
2019;07;28;15;00;34.32;1001.60;11.30;189.16
2019;07;28;16;00;34.30;1001.60;11.52;180.00
2019;07;28;17;00;33.89;1001.70;11.87;165.96
2019;07;28;18;00;32.92;1002.30;12.10;157.25
2019;07;28;19;00;31.27;1002.60;10.97;156.80
2019;07;28;20;00;30.01;1003.60;8.94;139.90
2019;07;28;21;00;29.12;1004.70;6.92;141.34
2019;07;28;22;00;28.45;1005.20;5.62;140.19
2019;07;28;23;00;27.97;1005.70;4.90;126.03
2019;07;29;00;00;27.55;1005.40;5.32;118.30
2019;07;29;01;00;27.14;1004.50;5.51;101.31
2019;07;29;02;00;26.75;1004.10;5.04;90.00
2019;07;29;03;00;26.47;1004.10;5.86;100.62
2019;07;29;04;00;26.79;1004.30;6.12;90.00
2019;07;29;05;00;26.06;1004.30;5.41;86.19
2019;07;29;06;00;26.58;1004.20;5.80;82.87
2019;07;29;07;00;28.61;1005.10;6.03;107.35
2019;07;29;08;00;28.73;1005.40;7.24;116.57
2019;07;29;09;00;29.03;1005.80;9.18;138.18
2019;07;29;10;00;29.25;1005.80;10.09;145.18
2019;07;29;11;00;29.26;1005.30;10.31;155.22
2019;07;29;12;00;29.44;1005.00;10.04;165.47
2019;07;29;13;00;31.18;1003.70;9.96;167.47
2019;07;29;14;00;29.81;1003.00;10.14;173.88
2019;07;29;15;00;29.82;1002.70;10.50;174.09
2019;07;29;16;00;31.08;1002.80;10.59;170.22
2019;07;29;17;00;30.94;1002.70;10.18;171.87
2019;07;29;18;00;30.37;1002.90;9.47;171.25
2019;07;29;19;00;29.12;1003.40;6.64;167.47
2019;07;29;20;00;28.54;1003.70;6.15;159.44
2019;07;29;21;00;28.04;1004.70;5.48;156.80
2019;07;29;22;00;27.68;1005.30;4.35;155.56
2019;07;29;23;00;27.30;1005.20;3.40;147.99
2019;07;30;00;00;27.75;1005.50;3.22;116.57
2019;07;30;01;00;27.47;1004.50;3.22;116.57
2019;07;30;02;00;27.30;1003.90;2.28;108.43
2019;07;30;03;00;27.07;1003.40;2.16;90.00
2019;07;30;04;00;26.93;1003.40;2.55;45.00
2019;07;30;05;00;26.32;1003.80;3.55;23.96
2019;07;30;06;00;26.51;1004.10;3.62;5.71
2019;07;30;07;00;28.18;1004.20;3.24;360.00
2019;07;30;08;00;28.02;1004.30;3.98;5.19
2019;07;30;09;00;29.03;1004.70;3.60;360.00
2019;07;30;10;00;29.67;1004.70;3.42;341.57
2019;07;30;11;00;30.23;1004.30;4.51;331.39
2019;07;30;12;00;30.67;1003.30;5.00;329.74
2019;07;30;13;00;31.71;1002.60;5.15;335.22
2019;07;30;14;00;31.53;1001.70;4.90;342.90
2019;07;30;15;00;31.64;1001.40;4.38;350.54
2019;07;30;16;00;31.64;1001.40;4.33;355.24
2019;07;30;17;00;31.84;1001.00;3.60;360.00
2019;07;30;18;00;31.22;1001.50;3.24;360.00
2019;07;30;19;00;29.78;1002.20;2.10;210.96
2019;07;30;20;00;29.15;1002.70;3.40;212.01
2019;07;30;21;00;28.67;1003.60;3.32;220.60
2019;07;30;22;00;28.39;1003.70;3.22;243.43
2019;07;30;23;00;28.01;1003.80;3.26;263.66
2019;07;31;00;00;27.64;1003.30;3.98;275.19
2019;07;31;01;00;26.94;1002.50;4.45;284.04
2019;07;31;02;00;26.49;1001.90;4.69;302.47
2019;07;31;03;00;26.49;1001.70;5.35;312.27
2019;07;31;04;00;26.38;1001.60;5.62;320.19
2019;07;31;05;00;26.34;1001.60;6.37;317.29
2019;07;31;06;00;26.66;1001.90;7.39;316.97
2019;07;31;07;00;27.96;1002.20;10.09;325.18
2019;07;31;08;00;29.48;1002.50;12.98;340.56
2019;07;31;09;00;30.42;1002.30;17.02;353.93
2019;07;31;10;00;29.48;1002.60;17.29;2.39
2019;07;31;11;00;29.81;1002.10;17.16;9.66
2019;07;31;12;00;30.02;1001.70;14.97;9.69
2019;07;31;13;00;30.87;1000.90;14.83;5.57
2019;07;31;14;00;31.01;1000.20;14.42;357.14
2019;07;31;15;00;30.92;999.90;14.69;348.69
2019;07;31;16;00;30.84;1000.10;13.32;341.08
2019;07;31;17;00;30.98;1000.10;13.05;335.56
2019;07;31;18;00;29.90;1000.40;9.89;326.89
2019;07;31;19;00;28.62;1002.00;8.40;316.74
2019;07;31;20;00;27.86;1002.50;8.21;307.87
2019;07;31;21;00;27.26;1003.20;7.99;305.84
2019;07;31;22;00;26.68;1003.60;7.93;309.47
2019;07;31;23;00;26.20;1003.50;7.65;311.19
2019;08;01;00;00;25.76;1003.10;7.42;309.09
2019;08;01;01;00;25.34;1002.00;7.70;307.41
2019;08;01;02;00;24.95;1001.30;7.70;307.41
2019;08;01;03;00;24.69;1001.20;7.70;307.41
2019;08;01;04;00;24.64;1001.30;7.93;309.47
2019;08;01;05;00;24.51;1001.70;7.42;309.09
2019;08;01;06;00;24.71;1001.90;7.15;310.91
2019;08;01;07;00;26.74;1001.90;9.00;306.87
2019;08;01;08;00;28.85;1001.80;10.70;312.27
2019;08;01;09;00;30.55;1001.80;12.74;317.29
2019;08;01;10;00;31.85;1001.40;14.69;329.04
2019;08;01;11;00;32.64;1001.10;17.31;343.07
2019;08;01;12;00;32.49;1000.50;17.03;346.55
2019;08;01;13;00;31.65;999.80;16.18;339.15
2019;08;01;14;00;30.54;999.50;15.58;326.31
2019;08;01;15;00;30.03;999.10;16.30;313.21
2019;08;01;16;00;29.78;998.90;15.63;298.93
2019;08;01;17;00;29.77;998.70;13.38;293.81
2019;08;01;18;00;29.12;999.00;11.59;295.77
2019;08;01;19;00;29.09;998.50;6.61;299.36
2019;08;01;20;00;28.05;999.40;6.79;302.01
2019;08;01;21;00;27.03;1000.70;6.83;288.43
2019;08;01;22;00;26.18;1000.80;8.05;280.30
2019;08;01;23;00;25.32;1000.20;10.18;278.13
2019;08;02;00;00;24.80;999.80;11.87;284.04
2019;08;02;01;00;24.58;998.70;12.18;288.97
2019;08;02;02;00;24.60;998.00;11.18;284.93
2019;08;02;03;00;24.71;997.40;10.04;284.53
2019;08;02;04;00;24.85;997.40;9.57;289.80
2019;08;02;05;00;24.74;997.80;10.14;297.47
2019;08;02;06;00;24.48;998.10;11.44;298.18
2019;08;02;07;00;24.65;998.70;14.17;297.22
2019;08;02;08;00;25.99;998.80;17.78;301.76
2019;08;02;09;00;27.40;998.90;22.55;308.52
2019;08;02;10;00;29.20;998.80;25.96;315.00
2019;08;02;11;00;30.35;998.60;26.87;320.98
2019;08;02;12;00;28.56;998.30;25.31;320.19
2019;08;02;13;00;30.32;997.60;27.27;317.68
2019;08;02;14;00;31.38;996.40;28.17;321.23
2019;08;02;15;00;31.84;995.80;27.37;324.64
2019;08;02;16;00;30.25;996.20;24.46;327.01
2019;08;02;17;00;31.29;996.50;24.46;327.01
2019;08;02;18;00;30.47;997.40;21.49;328.71
2019;08;02;19;00;29.90;997.90;5.40;306.87
2019;08;02;20;00;29.14;998.40;5.35;289.65
2019;08;02;21;00;28.71;999.00;6.21;280.01
2019;08;02;22;00;28.22;999.20;7.99;277.77
2019;08;02;23;00;27.72;998.90;9.47;278.75
2019;08;03;00;00;27.20;998.30;11.21;275.53
2019;08;03;01;00;26.67;997.00;13.44;277.70
2019;08;03;02;00;26.34;996.20;16.24;282.80
2019;08;03;03;00;25.72;995.90;18.00;286.26
2019;08;03;04;00;25.24;996.20;18.33;289.50
2019;08;03;05;00;25.11;996.60;16.97;287.28
2019;08;03;06;00;25.17;996.70;15.19;283.71
2019;08;03;07;00;26.06;996.30;15.19;283.71
2019;08;03;08;00;26.85;996.20;14.41;282.99
2019;08;03;09;00;26.74;996.40;13.01;284.42
2019;08;03;10;00;26.27;996.80;11.53;284.47
2019;08;03;11;00;25.86;996.80;10.04;284.53
2019;08;03;12;00;25.86;996.60;7.77;283.39
2019;08;03;13;00;25.85;996.00;5.59;284.93
2019;08;03;14;00;25.88;995.50;3.22;296.57
2019;08;03;15;00;25.88;995.10;1.84;348.69
2019;08;03;16;00;25.94;995.30;2.81;39.81
2019;08;03;17;00;25.95;995.60;3.83;48.81
2019;08;03;18;00;26.06;996.50;4.69;57.53
2019;08;03;19;00;25.29;996.50;5.62;39.81
2019;08;03;20;00;25.29;996.80;5.35;47.73
2019;08;03;21;00;25.32;997.70;5.90;52.43
2019;08;03;22;00;25.36;998.30;5.86;47.49
2019;08;03;23;00;25.38;998.60;5.40;36.87
2019;08;04;00;00;25.38;998.70;5.50;31.61
2019;08;04;01;00;25.35;997.60;5.48;23.20
2019;08;04;02;00;25.31;996.80;5.35;19.65
2019;08;04;03;00;25.28;996.40;5.59;14.93
2019;08;04;04;00;25.25;996.80;5.24;15.95
2019;08;04;05;00;25.22;997.70;5.59;14.93
2019;08;04;06;00;25.22;998.20;5.48;23.20
2019;08;04;07;00;25.34;998.90;5.82;21.80
2019;08;04;08;00;25.80;999.00;6.62;22.38
2019;08;04;09;00;26.36;999.50;6.62;22.38
2019;08;04;10;00;26.87;999.80;7.17;17.53
2019;08;04;11;00;26.96;1000.00;7.95;5.19
2019;08;04;12;00;27.01;1000.10;9.01;2.29
2019;08;04;13;00;27.02;999.60;9.37;357.80
2019;08;04;14;00;26.96;999.30;10.45;358.03
2019;08;04;15;00;26.74;999.10;10.50;354.09
2019;08;04;16;00;26.60;999.20;10.50;354.09
2019;08;04;17;00;26.91;999.60;10.24;349.88
